1094508.3	31899.10
-	fig|31899.10.peg.2800|SAMN05216182_2555
-	fig|31899.10.peg.2801|SAMN05216182_2556
-	fig|31899.10.peg.2803|SAMN05216182_2558
-	fig|31899.10.peg.2811|SAMN05216182_2566
-	fig|31899.10.peg.2814|SAMN05216182_2569
-	fig|31899.10.peg.2815|SAMN05216182_2570
-	fig|31899.10.peg.2816|SAMN05216182_2571
-	fig|31899.10.peg.2821
-	fig|31899.10.peg.2822
-	fig|31899.10.peg.2825
-	fig|31899.10.peg.2828|SAMN05216182_2582
-	fig|31899.10.peg.282|SAMN05216182_0172
-	fig|31899.10.peg.2830|SAMN05216182_2584
-	fig|31899.10.peg.2834
-	fig|31899.10.peg.2837|SAMN05216182_2590
-	fig|31899.10.peg.2838|SAMN05216182_2591
-	fig|31899.10.peg.2839|SAMN05216182_2592
-	fig|31899.10.peg.283|SAMN05216182_0173
-	fig|31899.10.peg.2840|SAMN05216182_2593
-	fig|31899.10.peg.2841
-	fig|31899.10.peg.2843|SAMN05216182_2596
-	fig|31899.10.peg.2845|SAMN05216182_2598
-	fig|31899.10.peg.2846|SAMN05216182_2599
-	fig|31899.10.peg.284|SAMN05216182_0174
-	fig|31899.10.peg.2850
-	fig|31899.10.peg.2852|SAMN05216182_2604
-	fig|31899.10.peg.2854
-	fig|31899.10.peg.2856
-	fig|31899.10.peg.2861
-	fig|31899.10.peg.2862
-	fig|31899.10.peg.2864|SAMN05216182_2613
-	fig|31899.10.peg.2865|SAMN05216182_2614
-	fig|31899.10.peg.286|SAMN05216182_0176
-	fig|31899.10.peg.2872
-	fig|31899.10.peg.2873
-	fig|31899.10.peg.2877|SAMN05216182_2625
-	fig|31899.10.peg.2880
-	fig|31899.10.peg.2882|SAMN05216182_2629
-	fig|31899.10.peg.2885|SAMN05216182_2632
-	fig|31899.10.peg.2886|SAMN05216182_2633
-	fig|31899.10.peg.2887|SAMN05216182_2634
-	fig|31899.10.peg.2888|SAMN05216182_2635
-	fig|31899.10.peg.2889
-	fig|31899.10.peg.2894|SAMN05216182_2640
-	fig|31899.10.peg.2895
-	fig|31899.10.peg.28|SAMN05216182_2872
-	fig|31899.10.peg.29
-	fig|31899.10.peg.2917|SAMN05216182_2664
-	fig|31899.10.peg.2919|SAMN05216182_2666
-	fig|31899.10.peg.2925|SAMN05216182_2672
-	fig|31899.10.peg.2929|SAMN05216182_2676
-	fig|31899.10.peg.292|SAMN05216182_0182
-	fig|31899.10.peg.293
-	fig|31899.10.peg.2939|SAMN05216182_2685
-	fig|31899.10.peg.294
-	fig|31899.10.peg.2943|SAMN05216182_2688
-	fig|31899.10.peg.2944
-	fig|31899.10.peg.2949
Tsac_0204	fig|31899.10.peg.2951|SAMN05216182_2694
Tsac_0206	fig|31899.10.peg.2952|SAMN05216182_2695
-	fig|31899.10.peg.2958
-	fig|31899.10.peg.2959
-	fig|31899.10.peg.2961|SAMN05216182_2703
-	fig|31899.10.peg.2975
-	fig|31899.10.peg.297|SAMN05216182_0186
-	fig|31899.10.peg.2986
-	fig|31899.10.peg.2987|SAMN05216182_2728
-	fig|31899.10.peg.2989
-	fig|31899.10.peg.299
-	fig|31899.10.peg.2991|SAMN05216182_2732
-	fig|31899.10.peg.2993
-	fig|31899.10.peg.2994|SAMN05216182_2734
-	fig|31899.10.peg.2995|SAMN05216182_2735
-	fig|31899.10.peg.2997|SAMN05216182_2737
-	fig|31899.10.peg.2998
-	fig|31899.10.peg.2999|SAMN05216182_2738
-	fig|31899.10.peg.2|SAMN05216182_2901
-	fig|31899.10.peg.300
-	fig|31899.10.peg.3005
-	fig|31899.10.peg.3007|SAMN05216182_2745
-	fig|31899.10.peg.3008|SAMN05216182_2746
-	fig|31899.10.peg.3009|SAMN05216182_2747
-	fig|31899.10.peg.3010|SAMN05216182_2748
-	fig|31899.10.peg.3011|SAMN05216182_2749
-	fig|31899.10.peg.3012
-	fig|31899.10.peg.3014|SAMN05216182_2751
-	fig|31899.10.peg.3017|SAMN05216182_2754
-	fig|31899.10.peg.3018|SAMN05216182_2755
-	fig|31899.10.peg.3019|SAMN05216182_2756
-	fig|31899.10.peg.301|SAMN05216182_0188
-	fig|31899.10.peg.3023|SAMN05216182_2760
-	fig|31899.10.peg.3026
-	fig|31899.10.peg.303
-	fig|31899.10.peg.3031|SAMN05216182_2767
-	fig|31899.10.peg.3037|SAMN05216182_2773
-	fig|31899.10.peg.3038|SAMN05216182_2774
-	fig|31899.10.peg.304
-	fig|31899.10.peg.3040|SAMN05216182_2776
-	fig|31899.10.peg.3043|SAMN05216182_2779
-	fig|31899.10.peg.3047|SAMN05216182_2783
-	fig|31899.10.peg.3050|SAMN05216182_2786
-	fig|31899.10.peg.3053
-	fig|31899.10.peg.3059|SAMN05216182_2794
-	fig|31899.10.peg.305|SAMN05216182_0190
-	fig|31899.10.peg.3060
-	fig|31899.10.peg.3062
-	fig|31899.10.peg.3063
-	fig|31899.10.peg.3064
-	fig|31899.10.peg.3066
-	fig|31899.10.peg.3070
-	fig|31899.10.peg.3073
-	fig|31899.10.peg.3074|SAMN05216182_2803
-	fig|31899.10.peg.3077
-	fig|31899.10.peg.308
-	fig|31899.10.peg.3084|SAMN05216182_2812
-	fig|31899.10.peg.3087|SAMN05216182_2815
-	fig|31899.10.peg.3088|SAMN05216182_2816
-	fig|31899.10.peg.3089|SAMN05216182_2817
-	fig|31899.10.peg.309
-	fig|31899.10.peg.3092|SAMN05216182_2820
-	fig|31899.10.peg.3093|SAMN05216182_2821
-	fig|31899.10.peg.3094
-	fig|31899.10.peg.3095|SAMN05216182_2823
-	fig|31899.10.peg.3096|SAMN05216182_2824
-	fig|31899.10.peg.3097|SAMN05216182_2825
-	fig|31899.10.peg.3098|SAMN05216182_2826
-	fig|31899.10.peg.3099
-	fig|31899.10.peg.30|SAMN05216182_2873
-	fig|31899.10.peg.3102
-	fig|31899.10.peg.3103
-	fig|31899.10.peg.3104|SAMN05216182_2830
-	fig|31899.10.peg.3105|SAMN05216182_2831
-	fig|31899.10.peg.3106|SAMN05216182_2832
-	fig|31899.10.peg.3107|SAMN05216182_2833
-	fig|31899.10.peg.3108|SAMN05216182_2834
-	fig|31899.10.peg.3109|SAMN05216182_2835
-	fig|31899.10.peg.310|SAMN05216182_0194
-	fig|31899.10.peg.3111
-	fig|31899.10.peg.3112|SAMN05216182_2839
-	fig|31899.10.peg.3115
-	fig|31899.10.peg.3117|SAMN05216182_2843
-	fig|31899.10.peg.3119|SAMN05216182_2845
-	fig|31899.10.peg.3123|SAMN05216182_2849
-	fig|31899.10.peg.3124|SAMN05216182_2850
-	fig|31899.10.peg.3125
-	fig|31899.10.peg.3127|SAMN05216182_2852
-	fig|31899.10.peg.312|SAMN05216182_0196
-	fig|31899.10.peg.313
-	fig|31899.10.peg.3131|SAMN05216182_2856
-	fig|31899.10.peg.314
-	fig|31899.10.peg.315
-	fig|31899.10.peg.316
-	fig|31899.10.peg.317
-	fig|31899.10.peg.318
-	fig|31899.10.peg.319
-	fig|31899.10.peg.31|SAMN05216182_2874
-	fig|31899.10.peg.320
-	fig|31899.10.peg.321
-	fig|31899.10.peg.322
-	fig|31899.10.peg.323|SAMN05216182_0198
-	fig|31899.10.peg.325|SAMN05216182_0200
-	fig|31899.10.peg.326
-	fig|31899.10.peg.327
-	fig|31899.10.peg.32|SAMN05216182_2875
-	fig|31899.10.peg.339
-	fig|31899.10.peg.33|SAMN05216182_2876
-	fig|31899.10.peg.34
-	fig|31899.10.peg.348|SAMN05216182_0222
-	fig|31899.10.peg.35|SAMN05216182_2877
-	fig|31899.10.peg.36|SAMN05216182_2878
-	fig|31899.10.peg.37
-	fig|31899.10.peg.380|SAMN05216182_0254
-	fig|31899.10.peg.381
-	fig|31899.10.peg.383
-	fig|31899.10.peg.385
-	fig|31899.10.peg.386
-	fig|31899.10.peg.387|SAMN05216182_0259
-	fig|31899.10.peg.388|SAMN05216182_0260
-	fig|31899.10.peg.38|SAMN05216182_2879
-	fig|31899.10.peg.394|SAMN05216182_0266
-	fig|31899.10.peg.398|SAMN05216182_0270
-	fig|31899.10.peg.39|SAMN05216182_2880
-	fig|31899.10.peg.3|SAMN05216182_2902
-	fig|31899.10.peg.40
-	fig|31899.10.peg.402
-	fig|31899.10.peg.404
-	fig|31899.10.peg.407
-	fig|31899.10.peg.408|SAMN05216182_0279
-	fig|31899.10.peg.409|SAMN05216182_0280
-	fig|31899.10.peg.41|SAMN05216182_2881
-	fig|31899.10.peg.420|SAMN05216182_0291
-	fig|31899.10.peg.424|SAMN05216182_0295
-	fig|31899.10.peg.42|SAMN05216182_2882
-	fig|31899.10.peg.437|SAMN05216182_0310
-	fig|31899.10.peg.438|SAMN05216182_0311
-	fig|31899.10.peg.43|SAMN05216182_2883
-	fig|31899.10.peg.443|SAMN05216182_0316
-	fig|31899.10.peg.2088|SAMN05216182_1874,fig|31899.10.peg.445|SAMN05216182_0318
-	fig|31899.10.peg.447|SAMN05216182_0320
-	fig|31899.10.peg.448|SAMN05216182_0321
-	fig|31899.10.peg.449|SAMN05216182_0322
-	fig|31899.10.peg.44|SAMN05216182_2884
-	fig|31899.10.peg.45
-	fig|31899.10.peg.450|SAMN05216182_0323
-	fig|31899.10.peg.451|SAMN05216182_0324
-	fig|31899.10.peg.452
-	fig|31899.10.peg.453
-	fig|31899.10.peg.454
-	fig|31899.10.peg.456|SAMN05216182_0326
-	fig|31899.10.peg.459
-	fig|31899.10.peg.466|SAMN05216182_0336
-	fig|31899.10.peg.46|SAMN05216182_2885
-	fig|31899.10.peg.471|SAMN05216182_0341
-	fig|31899.10.peg.472|SAMN05216182_0342
-	fig|31899.10.peg.476|SAMN05216182_0346
-	fig|31899.10.peg.478
-	fig|31899.10.peg.47|SAMN05216182_2886
-	fig|31899.10.peg.48
-	fig|31899.10.peg.480
-	fig|31899.10.peg.483
-	fig|31899.10.peg.484
-	fig|31899.10.peg.489|SAMN05216182_0359
-	fig|31899.10.peg.49
-	fig|31899.10.peg.499|SAMN05216182_0369
-	fig|31899.10.peg.4|SAMN05216182_2903
-	fig|31899.10.peg.50
-	fig|31899.10.peg.500|SAMN05216182_0370
-	fig|31899.10.peg.501|SAMN05216182_0371
-	fig|31899.10.peg.505|SAMN05216182_0375
-	fig|31899.10.peg.51
-	fig|31899.10.peg.514
-	fig|31899.10.peg.515
-	fig|31899.10.peg.516
-	fig|31899.10.peg.517
-	fig|31899.10.peg.518
-	fig|31899.10.peg.52
-	fig|31899.10.peg.523|SAMN05216182_0386
-	fig|31899.10.peg.524
-	fig|31899.10.peg.527
-	fig|31899.10.peg.529|SAMN05216182_0389
-	fig|31899.10.peg.53
-	fig|31899.10.peg.530
Tsac_0835	fig|31899.10.peg.533|SAMN05216182_0392
Tsac_0837	fig|31899.10.peg.535|SAMN05216182_0394
-	fig|31899.10.peg.539
-	fig|31899.10.peg.54
Tsac_1453	fig|31899.10.peg.547|SAMN05216182_0406
-	fig|31899.10.peg.549|SAMN05216182_0408
-	fig|31899.10.peg.551|SAMN05216182_0410
-	fig|31899.10.peg.553|SAMN05216182_0412
-	fig|31899.10.peg.554|SAMN05216182_0413
-	fig|31899.10.peg.556
-	fig|31899.10.peg.557|SAMN05216182_0416
-	fig|31899.10.peg.55|SAMN05216182_2889
-	fig|31899.10.peg.56
-	fig|31899.10.peg.567
-	fig|31899.10.peg.57
-	fig|31899.10.peg.574|SAMN05216182_0432
Tsac_1164	fig|31899.10.peg.577|SAMN05216182_0435
-	fig|31899.10.peg.579|SAMN05216182_0437
-	fig|31899.10.peg.58
-	fig|31899.10.peg.585|SAMN05216182_0443
-	fig|31899.10.peg.586
-	fig|31899.10.peg.59
-	fig|31899.10.peg.5|SAMN05216182_2904
-	fig|31899.10.peg.60
-	fig|31899.10.peg.624
-	fig|31899.10.peg.626
-	fig|31899.10.peg.628|SAMN05216182_0485
-	fig|31899.10.peg.629|SAMN05216182_0486
-	fig|31899.10.peg.62|SAMN05216182_2894
-	fig|31899.10.peg.630|SAMN05216182_0487
-	fig|31899.10.peg.636|SAMN05216182_0493
-	fig|31899.10.peg.63|SAMN05216182_2895
-	fig|31899.10.peg.64
-	fig|31899.10.peg.645|SAMN05216182_0502
-	fig|31899.10.peg.647|SAMN05216182_0504
-	fig|31899.10.peg.65
-	fig|31899.10.peg.650|SAMN05216182_0507
-	fig|31899.10.peg.652|SAMN05216182_0509
-	fig|31899.10.peg.655
-	fig|31899.10.peg.657|SAMN05216182_0513
-	fig|31899.10.peg.66
-	fig|31899.10.peg.660
-	fig|31899.10.peg.661
-	fig|31899.10.peg.662
-	fig|31899.10.peg.663
-	fig|31899.10.peg.666|SAMN05216182_0519
-	fig|31899.10.peg.667|SAMN05216182_0520
-	fig|31899.10.peg.668
-	fig|31899.10.peg.669
-	fig|31899.10.peg.67
-	fig|31899.10.peg.670|SAMN05216182_0522
-	fig|31899.10.peg.671
-	fig|31899.10.peg.68
-	fig|31899.10.peg.682|SAMN05216182_0534
-	fig|31899.10.peg.683
-	fig|31899.10.peg.684
-	fig|31899.10.peg.686
-	fig|31899.10.peg.687
-	fig|31899.10.peg.688
-	fig|31899.10.peg.690
-	fig|31899.10.peg.691
-	fig|31899.10.peg.692
-	fig|31899.10.peg.695
-	fig|31899.10.peg.696|SAMN05216182_0543
-	fig|31899.10.peg.665|SAMN05216182_0518,fig|31899.10.peg.697|SAMN05216182_0544,fig|31899.10.peg.708|SAMN05216182_0551
-	fig|31899.10.peg.698|SAMN05216182_0545
-	fig|31899.10.peg.699
-	fig|31899.10.peg.6|SAMN05216182_2905
-	fig|31899.10.peg.703
-	fig|31899.10.peg.704
-	fig|31899.10.peg.70|SAMN05216182_0004
-	fig|31899.10.peg.710|SAMN05216182_0553
-	fig|31899.10.peg.713|SAMN05216182_0556
-	fig|31899.10.peg.714|SAMN05216182_0557
-	fig|31899.10.peg.72|SAMN05216182_0006
-	fig|31899.10.peg.737|SAMN05216182_0580
-	fig|31899.10.peg.741|SAMN05216182_0584
-	fig|31899.10.peg.743
-	fig|31899.10.peg.745|SAMN05216182_0588
-	fig|31899.10.peg.746
-	fig|31899.10.peg.748|SAMN05216182_0591
-	fig|31899.10.peg.757|SAMN05216182_0600
-	fig|31899.10.peg.758|SAMN05216182_0601
-	fig|31899.10.peg.759|SAMN05216182_0602
-	fig|31899.10.peg.760|SAMN05216182_0603
-	fig|31899.10.peg.761|SAMN05216182_0604
-	fig|31899.10.peg.762|SAMN05216182_0605
-	fig|31899.10.peg.764|SAMN05216182_0607
-	fig|31899.10.peg.765
-	fig|31899.10.peg.766|SAMN05216182_0609
-	fig|31899.10.peg.767|SAMN05216182_0610
-	fig|31899.10.peg.769|SAMN05216182_0612
-	fig|31899.10.peg.770
-	fig|31899.10.peg.777|SAMN05216182_0619
-	fig|31899.10.peg.779|SAMN05216182_0621
-	fig|31899.10.peg.789
-	fig|31899.10.peg.792|SAMN05216182_0632
-	fig|31899.10.peg.793
-	fig|31899.10.peg.794|SAMN05216182_0634
-	fig|31899.10.peg.799|SAMN05216182_0639
-	fig|31899.10.peg.7|SAMN05216182_2906
-	fig|31899.10.peg.800|SAMN05216182_0640
-	fig|31899.10.peg.819|SAMN05216182_0665
-	fig|31899.10.peg.820|SAMN05216182_0666
-	fig|31899.10.peg.821|SAMN05216182_0667
-	fig|31899.10.peg.822|SAMN05216182_0668
-	fig|31899.10.peg.823
-	fig|31899.10.peg.824
-	fig|31899.10.peg.826|SAMN05216182_0672
-	fig|31899.10.peg.827
-	fig|31899.10.peg.828|SAMN05216182_0673
-	fig|31899.10.peg.829|SAMN05216182_0674
-	fig|31899.10.peg.83
-	fig|31899.10.peg.830
-	fig|31899.10.peg.831
-	fig|31899.10.peg.84
-	fig|31899.10.peg.842
-	fig|31899.10.peg.844|SAMN05216182_0685
-	fig|31899.10.peg.859|SAMN05216182_0700
-	fig|31899.10.peg.85|SAMN05216182_0017
-	fig|31899.10.peg.874|SAMN05216182_0716
-	fig|31899.10.peg.890|SAMN05216182_0733
-	fig|31899.10.peg.891
-	fig|31899.10.peg.8|SAMN05216182_2907
-	fig|31899.10.peg.9
-	fig|31899.10.peg.903
-	fig|31899.10.peg.904
-	fig|31899.10.peg.905
-	fig|31899.10.peg.906|SAMN05216182_0744
-	fig|31899.10.peg.907
-	fig|31899.10.peg.909|SAMN05216182_0746
-	fig|31899.10.peg.910
-	fig|31899.10.peg.911
-	fig|31899.10.peg.913
-	fig|31899.10.peg.915
-	fig|31899.10.peg.916
-	fig|31899.10.peg.917
-	fig|31899.10.peg.920
-	fig|31899.10.peg.921
-	fig|31899.10.peg.922|SAMN05216182_0753
-	fig|31899.10.peg.923|SAMN05216182_0754
-	fig|31899.10.peg.924|SAMN05216182_0755
-	fig|31899.10.peg.925
-	fig|31899.10.peg.929
-	fig|31899.10.peg.937|SAMN05216182_0768
-	fig|31899.10.peg.940|SAMN05216182_0771
-	fig|31899.10.peg.942|SAMN05216182_0773
-	fig|31899.10.peg.948
-	fig|31899.10.peg.953|SAMN05216182_0783
-	fig|31899.10.peg.972|SAMN05216182_0804
-	fig|31899.10.peg.983|SAMN05216182_0815
-	fig|31899.10.peg.997
-	fig|31899.10.peg.998|SAMN05216182_0829
-	-
-	-
-	-
-	-
-	-
Tsac_1572,Tsac_0190	fig|31899.10.peg.1240|SAMN05216182_1052
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.2623|SAMN05216182_2386
-	-
-	fig|31899.10.peg.2379|SAMN05216182_2162
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1252	fig|31899.10.peg.607|SAMN05216182_0464
-	fig|31899.10.peg.2754|SAMN05216182_2513
-	-
Tsac_1769	fig|31899.10.peg.2749|SAMN05216182_2506
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0020,Tsac_0365	fig|31899.10.peg.2177|SAMN05216182_1957,fig|31899.10.peg.2181|SAMN05216182_1961,fig|31899.10.peg.2751|SAMN05216182_2509,fig|31899.10.peg.2920|SAMN05216182_2667,fig|31899.10.peg.623|SAMN05216182_0480
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.2530|SAMN05216182_2310,fig|31899.10.peg.3120|SAMN05216182_2846
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.3045|SAMN05216182_2781
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.525|SAMN05216182_0387
-	-
-	fig|31899.10.peg.1390|SAMN05216182_1196
-	-
-	fig|31899.10.peg.1394
Tsac_1206,Tsac_0492	fig|31899.10.peg.1401|SAMN05216182_1206
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1630|SAMN05216182_1426
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1905	fig|31899.10.peg.2190|SAMN05216182_1970
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.659
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.2134|SAMN05216182_1915
-	-
-	-
-	-
Tsac_1555	fig|31899.10.peg.2041|SAMN05216182_1833
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.740|SAMN05216182_0583
-	fig|31899.10.peg.1732|SAMN05216182_1522
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.694
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1925|SAMN05216182_1711
-	-
-	-
Tsac_1998	fig|31899.10.peg.1956|SAMN05216182_1742
-	-
Tsac_1826	fig|31899.10.peg.1532|SAMN05216182_1330
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1412|SAMN05216182_1217
-	fig|31899.10.peg.1429|SAMN05216182_1229
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0846	fig|31899.10.peg.145,fig|31899.10.peg.1496|SAMN05216182_1294
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1698	fig|31899.10.peg.2468|SAMN05216182_2251
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.98
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_2391	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.2561,fig|31899.10.peg.2957
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.422|SAMN05216182_0293
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0128,Tsac_1872	fig|31899.10.peg.1012|SAMN05216182_0843,fig|31899.10.peg.1293|SAMN05216182_1105,fig|31899.10.peg.2795|SAMN05216182_2550
-	fig|31899.10.peg.1014|SAMN05216182_0845
-	fig|31899.10.peg.1016|SAMN05216182_0847
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1652|SAMN05216182_1445
-	-
-	-
-	-
-	fig|31899.10.peg.1151|SAMN05216182_0963
-	fig|31899.10.peg.1156|SAMN05216182_0968
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_2677	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1283	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1124	fig|31899.10.peg.197|SAMN05216182_0119
-	-
-	-
Tsac_0042	fig|31899.10.peg.2294|SAMN05216182_2082
-	-
Tsac_1119	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1873	fig|31899.10.peg.2677|SAMN05216182_2435
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1529	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1461,Tsac_1462	fig|31899.10.peg.1053|SAMN05216182_0879
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1604	fig|31899.10.peg.2346|SAMN05216182_2133
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0383	fig|31899.10.peg.169|SAMN05216182_0099,fig|31899.10.peg.599|SAMN05216182_0457
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1364	fig|31899.10.peg.1754|SAMN05216182_1544
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1317|SAMN05216182_1129
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1849|SAMN05216182_1638
-	-
-	-
-	-
-	-
-	-
Tsac_0471	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0957	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_2019	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0039	fig|31899.10.peg.2290|SAMN05216182_2078
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1097|SAMN05216182_0920
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_0052	fig|31899.10.peg.1294|SAMN05216182_1106
-	-
-	-
-	-
Tsac_1973	fig|31899.10.peg.1188|SAMN05216182_0998
Tsac_1972	fig|31899.10.peg.1189|SAMN05216182_0999
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
Tsac_1304	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	fig|31899.10.peg.1721|SAMN05216182_1511
Tsac_0639	fig|31899.10.peg.944|SAMN05216182_0775
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
