# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	6575	7507	+							NTOU1_RS08870	933		old_locus_tag=TR39_RS08775
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	6575	7507	+	WP_045411711.1	WP_045411711.1		SPFH/Band 7/PHB domain protein			NTOU1_RS08870	933	310	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	7611	8114	+							NTOU1_RS08875	504		old_locus_tag=TR39_RS08780
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	7611	8114	+	WP_045411714.1	WP_045411714.1		flavin reductase family protein			NTOU1_RS08875	504	167	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	8115	9108	-							NTOU1_RS08880	994		pseudo
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	8115	9108	-				hypothetical protein			NTOU1_RS08880	994		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	9667	10638	+							NTOU1_RS08885	972		old_locus_tag=TR39_RS08790
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	9667	10638	+	WP_045411719.1	WP_045411719.1		galactose-1-phosphate uridylyltransferase			NTOU1_RS08885	972	323	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	10657	12226	+							NTOU1_RS08890	1570		pseudo;old_locus_tag=TR39_RS08795
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	10657	12226	+				hypothetical protein			NTOU1_RS08890	1570		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	12219	13385	+							NTOU1_RS08895	1167		old_locus_tag=TR39_RS08800
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	12219	13385	+	WP_045411722.1	WP_045411722.1		glycogen synthase			NTOU1_RS08895	1167	388	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	13500	14121	+							NTOU1_RS08900	622		pseudo;old_locus_tag=TR39_RS08805
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	13500	14121	+				membrane-associated protein			NTOU1_RS08900	622		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	14094	15206	+							NTOU1_RS08905	1113		old_locus_tag=TR39_RS08810
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	14094	15206	+	WP_045411725.1	WP_045411725.1		GNAT family N-acetyltransferase			NTOU1_RS08905	1113	370	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	15245	15979	-							NTOU1_RS08910	735		old_locus_tag=TR39_RS08815
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	15245	15979	-	WP_045411730.1	WP_045411730.1		DUF881 domain-containing protein			NTOU1_RS08910	735	244	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	16128	16655	-							NTOU1_RS08915	528		old_locus_tag=TR39_RS08820
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	16128	16655	-	WP_045411733.1	WP_045411733.1		hypothetical protein			NTOU1_RS08915	528	175	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	16840	17775	+							NTOU1_RS08920	936		old_locus_tag=TR39_RS08825
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	16840	17775	+	WP_045411737.1	WP_045411737.1		L-lactate dehydrogenase			NTOU1_RS08920	936	311	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	17871	18332	+							NTOU1_RS08925	462		old_locus_tag=TR39_RS08830
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	17871	18332	+	WP_045411739.1	WP_045411739.1		hypothetical protein			NTOU1_RS08925	462	153	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	18329	19405	+							NTOU1_RS08930	1077		old_locus_tag=TR39_RS08835
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	18329	19405	+	WP_045411742.1	WP_045411742.1		dehydrogenase			NTOU1_RS08930	1077	358	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	19441	20496	+							NTOU1_RS08935	1056		old_locus_tag=TR39_RS08840
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	19441	20496	+	WP_045411745.1	WP_045411745.1		NAD(P)/FAD-dependent oxidoreductase			NTOU1_RS08935	1056	351	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	20534	20963	-							NTOU1_RS08940	430		pseudo;old_locus_tag=TR39_RS08845
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	20534	20963	-				DNA-binding protein			NTOU1_RS08940	430		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	21114	21464	+							NTOU1_RS08945	351		old_locus_tag=TR39_RS08850
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	21114	21464	+	WP_045411748.1	WP_045411748.1		LysM peptidoglycan-binding domain-containing protein			NTOU1_RS08945	351	116	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	21600	23000	+							NTOU1_RS08950	1401		old_locus_tag=TR39_RS08855
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	21600	23000	+	WP_045411752.1	WP_045411752.1		glucuronate isomerase			NTOU1_RS08950	1401	466	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	23031	24033	+							NTOU1_RS08955	1003		pseudo;old_locus_tag=TR39_RS08860
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	23031	24033	+				LacI family transcriptional regulator			NTOU1_RS08955	1003		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	24139	25224	+							NTOU1_RS08960	1086		old_locus_tag=TR39_RS08865
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	24139	25224	+	WP_045411755.1	WP_045411755.1		glycosyl hydrolase family 88			NTOU1_RS08960	1086	361	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	25315	26658	+							NTOU1_RS08965	1344		old_locus_tag=TR39_RS08870
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	25315	26658	+	WP_045411758.1	WP_045411758.1		carbohydrate ABC transporter substrate-binding protein			NTOU1_RS08965	1344	447	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	26754	27635	+							NTOU1_RS08970	882		old_locus_tag=TR39_RS08875
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	26754	27635	+	WP_045411761.1	WP_045411761.1		sugar ABC transporter permease			NTOU1_RS08970	882	293	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	27635	28540	+							NTOU1_RS08975	906		old_locus_tag=TR39_RS08880
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	27635	28540	+	WP_045411804.1	WP_045411804.1		carbohydrate ABC transporter permease			NTOU1_RS08975	906	301	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	28565	30124	+							NTOU1_RS08980	1560		old_locus_tag=TR39_RS08885
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	28565	30124	+	WP_045411764.1	WP_045411764.1		polygalacturonase			NTOU1_RS08980	1560	519	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	30189	31646	+							NTOU1_RS08985	1458		old_locus_tag=TR39_RS08890
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	30189	31646	+	WP_045411807.1	WP_045411807.1		tagaturonate reductase			NTOU1_RS08985	1458	485	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	31643	33133	+							NTOU1_RS08990	1491		old_locus_tag=TR39_RS08895
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	31643	33133	+	WP_045411766.1	WP_045411766.1		altronate dehydratase			NTOU1_RS08990	1491	496	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	33133	33642	+							NTOU1_RS08995	510		partial;pseudo;old_locus_tag=TR39_RS08900
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	33133	33642	+				transporter			NTOU1_RS08995	510		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	33674	35011	+							NTOU1_RS09000	1338		old_locus_tag=TR39_RS08905
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	33674	35011	+	WP_045411768.1	WP_045411768.1		MATE family efflux transporter			NTOU1_RS09000	1338	445	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	35023	35865	+							NTOU1_RS09005	843		old_locus_tag=TR39_RS08910
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	35023	35865	+	WP_045411770.1	WP_045411770.1		sugar phosphate isomerase/epimerase			NTOU1_RS09005	843	280	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	36028	36792	+							NTOU1_RS09010	765		old_locus_tag=TR39_RS08915
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	36028	36792	+	WP_045411771.1	WP_045411771.1		DeoR/GlpR transcriptional regulator			NTOU1_RS09010	765	254	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	36826	38274	+							NTOU1_RS09015	1449		old_locus_tag=TR39_RS08920
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	36826	38274	+	WP_045411775.1	WP_045411775.1		hypothetical protein			NTOU1_RS09015	1449	482	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	38294	39274	+							NTOU1_RS09020	981		old_locus_tag=TR39_RS08925
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	38294	39274	+	WP_045411778.1	WP_045411778.1		2-hydroxyacid dehydrogenase			NTOU1_RS09020	981	326	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	39290	40774	+							NTOU1_RS09025	1485		old_locus_tag=TR39_RS08930
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	39290	40774	+	WP_045411781.1	WP_045411781.1		carbohydrate kinase			NTOU1_RS09025	1485	494	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	40793	42199	+							NTOU1_RS09030	1407		old_locus_tag=TR39_RS08935
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	40793	42199	+	WP_045411784.1	WP_045411784.1		phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)			NTOU1_RS09030	1407	468	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	42219	43835	+							NTOU1_RS09035	1617		old_locus_tag=TR39_RS08940
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	42219	43835	+	WP_045411787.1	WP_045411787.1		mannitol dehydrogenase family protein			NTOU1_RS09035	1617	538	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	43941	44165	+							NTOU1_RS09040	225		old_locus_tag=TR39_RS08945
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	43941	44165	+	WP_045411790.1	WP_045411790.1		hypothetical protein			NTOU1_RS09040	225	74	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	44158	44421	+							NTOU1_RS09045	264		old_locus_tag=TR39_RS08950
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	44158	44421	+	WP_082243677.1	WP_082243677.1		type II toxin-antitoxin system RelE/ParE family toxin			NTOU1_RS09045	264	87	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	44462	45451	+							NTOU1_RS09050	990		old_locus_tag=TR39_RS08955
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	44462	45451	+	WP_052409993.1	WP_052409993.1		LacI family transcriptional regulator			NTOU1_RS09050	990	329	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	45536	46366	+							NTOU1_RS09055	831		old_locus_tag=TR39_RS08960
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	45536	46366	+	WP_045411795.1	WP_045411795.1		5-dehydro-4-deoxy-D-glucuronate isomerase			NTOU1_RS09055	831	276	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	46382	47161	+							NTOU1_RS09060	780		old_locus_tag=TR39_RS08965
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	46382	47161	+	WP_045411797.1	WP_045411797.1		2-deoxy-D-gluconate 3-dehydrogenase			NTOU1_RS09060	780	259	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	47609	52681	+							NTOU1_RS09065	5073		old_locus_tag=TR39_RS08970
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	47609	52681	+	WP_045411799.1	WP_045411799.1		hypothetical protein			NTOU1_RS09065	5073	1690	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	53113	53330	-							NTOU1_RS09070	218		partial;pseudo;old_locus_tag=TR39_RS08975
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000035.1	53113	53330	-				hypothetical protein			NTOU1_RS09070	218		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	1	216	-							NTOU1_RS08570	216		partial;pseudo;old_locus_tag=TR39_RS08485
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	1	216	-				hypothetical protein			NTOU1_RS08570	216		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	411	1319	+							NTOU1_RS08575	909		old_locus_tag=TR39_RS08490
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	411	1319	+	WP_045411571.1	WP_045411571.1		sugar ABC transporter permease			NTOU1_RS08575	909	302	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	1321	2226	+							NTOU1_RS08580	906		old_locus_tag=TR39_RS08495
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	1321	2226	+	WP_082243672.1	WP_082243672.1		carbohydrate ABC transporter permease			NTOU1_RS08580	906	301	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	2269	3783	+							NTOU1_RS08585	1515		old_locus_tag=TR39_RS08500
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	2269	3783	+	WP_045411573.1	WP_045411573.1		alpha-N-arabinofuranosidase			NTOU1_RS08585	1515	504	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	3863	5806	+							NTOU1_RS08590	1944		old_locus_tag=TR39_RS08505
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	3863	5806	+	WP_045411575.1	WP_045411575.1		glycoside hydrolase family 127 protein			NTOU1_RS08590	1944	647	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	5847	7262	+							NTOU1_RS08595	1416		old_locus_tag=TR39_RS08510
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	5847	7262	+	WP_045411576.1	WP_045411576.1		arabinan endo-1,5-alpha-L-arabinosidase			NTOU1_RS08595	1416	471	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	7432	8829	+							NTOU1_RS08600	1398		old_locus_tag=TR39_RS08515
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	7432	8829	+	WP_045411580.1	WP_045411580.1		arabinose isomerase			NTOU1_RS08600	1398	465	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	8843	10538	+							NTOU1_RS08605	1696		pseudo;old_locus_tag=TR39_RS08520
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	8843	10538	+				ribulokinase			NTOU1_RS08605	1696		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	10507	11148	+							NTOU1_RS08610	642		old_locus_tag=TR39_RS08525
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	10507	11148	+	WP_045411582.1	WP_045411582.1		L-ribulose-5-phosphate 4-epimerase			NTOU1_RS08610	642	213	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	11185	12666	+							NTOU1_RS08615	1482		old_locus_tag=TR39_RS08530
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	11185	12666	+	WP_045411585.1	WP_045411585.1		fucose isomerase			NTOU1_RS08615	1482	493	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	12852	13964	+							NTOU1_RS08620	1113		old_locus_tag=TR39_RS08535
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	12852	13964	+	WP_045411588.1	WP_045411588.1		GntR family transcriptional regulator			NTOU1_RS08620	1113	370	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	13961	15247	+							NTOU1_RS08625	1287		old_locus_tag=TR39_RS08540
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	13961	15247	+	WP_045411591.1	WP_045411591.1		sn-glycerol-1-phosphate dehydrogenase			NTOU1_RS08625	1287	428	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15275	15631	-							NTOU1_RS08630	357		old_locus_tag=TR39_RS14570
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15275	15631	-	WP_082243673.1	WP_082243673.1		hypothetical protein			NTOU1_RS08630	357	118	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15642	15773	-							NTOU1_RS08635	132		
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15642	15773	-	WP_082243674.1	WP_082243674.1		hypothetical protein			NTOU1_RS08635	132	43	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15703	18144	-							NTOU1_RS08640	2442		old_locus_tag=TR39_RS08545
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	15703	18144	-	WP_082243675.1	WP_082243675.1		hypothetical protein			NTOU1_RS08640	2442	813	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	18293	18529	+							NTOU1_RS08645	237		old_locus_tag=TR39_RS08550
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	18293	18529	+	WP_045411594.1	WP_045411594.1		hypothetical protein			NTOU1_RS08645	237	78	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	18538	20724	+							NTOU1_RS08650	2187		old_locus_tag=TR39_RS08555
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	18538	20724	+	WP_082243676.1	WP_082243676.1		cation-transporting P-type ATPase			NTOU1_RS08650	2187	728	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	20699	20926	+							NTOU1_RS08655	228		old_locus_tag=TR39_RS08560
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	20699	20926	+	WP_045411600.1	WP_045411600.1		hypothetical protein			NTOU1_RS08655	228	75	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	20992	21351	+							NTOU1_RS08660	360		old_locus_tag=TR39_RS08565
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	20992	21351	+	WP_045411603.1	WP_045411603.1		hypothetical protein			NTOU1_RS08660	360	119	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	21398	21802	-							NTOU1_RS08665	405		old_locus_tag=TR39_RS08570
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	21398	21802	-	WP_045411606.1	WP_045411606.1		HEPN domain-containing protein			NTOU1_RS08665	405	134	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	21768	22115	-							NTOU1_RS08670	348		old_locus_tag=TR39_RS08575
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	21768	22115	-	WP_045411609.1	WP_045411609.1		nucleotidyltransferase domain-containing protein			NTOU1_RS08670	348	115	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	22395	23972	+							NTOU1_RS08675	1578		old_locus_tag=TR39_RS08580
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	22395	23972	+	WP_045411681.1	WP_045411681.1		UDP-glucose--hexose-1-phosphate uridylyltransferase			NTOU1_RS08675	1578	525	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	23973	25130	+							NTOU1_RS08680	1158		old_locus_tag=TR39_RS08585
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	23973	25130	+	WP_045411612.1	WP_045411612.1		galactokinase			NTOU1_RS08680	1158	385	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	25146	26135	+							NTOU1_RS08685	990		old_locus_tag=TR39_RS08590
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	25146	26135	+	WP_045411615.1	WP_045411615.1		UDP-glucose 4-epimerase GalE			NTOU1_RS08685	990	329	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	26147	27337	+							NTOU1_RS08690	1191		old_locus_tag=TR39_RS08595
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	26147	27337	+	WP_045411617.1	WP_045411617.1		ROK family transcriptional regulator			NTOU1_RS08690	1191	396	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	27425	28141	+							NTOU1_RS08695	717		old_locus_tag=TR39_RS08600
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	27425	28141	+	WP_045411620.1	WP_045411620.1		DUF624 domain-containing protein			NTOU1_RS08695	717	238	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	28229	28864	+							NTOU1_RS08700	636		old_locus_tag=TR39_RS08605
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	28229	28864	+	WP_045411622.1	WP_045411622.1		hypothetical protein			NTOU1_RS08700	636	211	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	28911	30194	+							NTOU1_RS08705	1284		old_locus_tag=TR39_RS08610
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	28911	30194	+	WP_045411623.1	WP_045411623.1		sugar ABC transporter substrate-binding protein			NTOU1_RS08705	1284	427	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	30191	30736	-							NTOU1_RS08710	546		old_locus_tag=TR39_RS08615
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	30191	30736	-	WP_045411624.1	WP_045411624.1		hypothetical protein			NTOU1_RS08710	546	181	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	30751	31461	-							NTOU1_RS08715	711		old_locus_tag=TR39_RS08620
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	30751	31461	-	WP_045411625.1	WP_045411625.1		polysaccharide deacetylase family protein			NTOU1_RS08715	711	236	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	31669	32676	+							NTOU1_RS08720	1008		old_locus_tag=TR39_RS08625
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000034.1	31669	32676	+	WP_045411626.1	WP_045411626.1		FAD:protein FMN transferase			NTOU1_RS08720	1008	335	
