# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1258630	1259205	+						31772516	ATHE_RS05835	576		old_locus_tag=Athe_1167
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1258630	1259205	+	WP_015907663.1	WP_015907663.1		hypothetical protein		31772516	ATHE_RS05835	576	191	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1259225	1259926	+						31772517	ATHE_RS05840	702		old_locus_tag=Athe_1168
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1259225	1259926	+	WP_013430483.1	WP_013430483.1		hypothetical protein		31772517	ATHE_RS05840	702	233	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1260103	1263636	+					smc	31772518	ATHE_RS05845	3534		old_locus_tag=Athe_1169
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1260103	1263636	+	WP_015907664.1	WP_015907664.1		chromosome segregation protein SMC	smc	31772518	ATHE_RS05845	3534	1177	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1263643	1264548	+						31772519	ATHE_RS05850	906		old_locus_tag=Athe_1170
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1263643	1264548	+	WP_015907665.1	WP_015907665.1		signal recognition particle-docking protein FtsY		31772519	ATHE_RS05850	906	301	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1264583	1265263	-						31772520	ATHE_RS05855	681		old_locus_tag=Athe_1171
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1264583	1265263	-	WP_015907666.1	WP_015907666.1		Crp/Fnr family transcriptional regulator		31772520	ATHE_RS05855	681	226	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1265374	1266102	+						31772521	ATHE_RS05860	729		old_locus_tag=Athe_1172
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1265374	1266102	+	WP_015907667.1	WP_015907667.1		4Fe-4S dicluster domain-containing protein		31772521	ATHE_RS05860	729	242	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1266152	1267801	+						31772522	ATHE_RS05865	1650		old_locus_tag=Athe_1173
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1266152	1267801	+	WP_015907668.1	WP_015907668.1		hydroxylamine reductase		31772522	ATHE_RS05865	1650	549	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1268048	1268410	+						31772523	ATHE_RS05870	363		old_locus_tag=Athe_1174
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1268048	1268410	+	WP_015907669.1	WP_015907669.1		DUF2294 domain-containing protein		31772523	ATHE_RS05870	363	120	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1268553	1268978	+						31772524	ATHE_RS05875	426		old_locus_tag=Athe_1175
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1268553	1268978	+	WP_015907670.1	WP_015907670.1		hypothetical protein		31772524	ATHE_RS05875	426	141	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1269010	1270878	+						31772525	ATHE_RS05880	1869		old_locus_tag=Athe_1176
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1269010	1270878	+	WP_015907671.1	WP_015907671.1		DUF4914 domain-containing protein		31772525	ATHE_RS05880	1869	622	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1270928	1272139	+						31772526	ATHE_RS05885	1212		old_locus_tag=Athe_1177
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1270928	1272139	+	WP_015907672.1	WP_015907672.1		5-(carboxyamino)imidazole ribonucleotide synthase		31772526	ATHE_RS05885	1212	403	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1272145	1272672	+					purE	31772527	ATHE_RS05890	528		old_locus_tag=Athe_1178
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1272145	1272672	+	WP_015907673.1	WP_015907673.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	31772527	ATHE_RS05890	528	175	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1272669	1273895	+						31772528	ATHE_RS05895	1227		old_locus_tag=Athe_1179
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1272669	1273895	+	WP_015907674.1	WP_015907674.1		MFS transporter		31772528	ATHE_RS05895	1227	408	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1273980	1274933	-						31772529	ATHE_RS05900	954		old_locus_tag=Athe_1180
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1273980	1274933	-	WP_015907675.1	WP_015907675.1		hypothetical protein		31772529	ATHE_RS05900	954	317	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1274950	1275450	-						31772530	ATHE_RS05905	501		old_locus_tag=Athe_1181
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1274950	1275450	-	WP_015907676.1	WP_015907676.1		hypothetical protein		31772530	ATHE_RS05905	501	166	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1276024	1277052	+						31772531	ATHE_RS05910	1029		old_locus_tag=Athe_1182
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1276024	1277052	+	WP_015907677.1	WP_015907677.1		aliphatic sulfonate ABC transporter substrate-binding protein		31772531	ATHE_RS05910	1029	342	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1277056	1277895	+						31772532	ATHE_RS05915	840		old_locus_tag=Athe_1183
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1277056	1277895	+	WP_015907678.1	WP_015907678.1		ABC transporter ATP-binding protein		31772532	ATHE_RS05915	840	279	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1277885	1278601	+						31772533	ATHE_RS05920	717		old_locus_tag=Athe_1184
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1277885	1278601	+	WP_041727131.1	WP_041727131.1		ABC transporter permease		31772533	ATHE_RS05920	717	238	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1278628	1278837	+					thiS	31772534	ATHE_RS05925	210		old_locus_tag=Athe_1185
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1278628	1278837	+	WP_015907680.1	WP_015907680.1		thiamine biosynthesis protein ThiS	thiS	31772534	ATHE_RS05925	210	69	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1278834	1279646	+						31772535	ATHE_RS05930	813		old_locus_tag=Athe_1186
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1278834	1279646	+	WP_015907681.1	WP_015907681.1		molybdopterin-synthase adenylyltransferase MoeB		31772535	ATHE_RS05930	813	270	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1279697	1280107	+						31772536	ATHE_RS05935	411		old_locus_tag=Athe_1187
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1279697	1280107	+	WP_015907682.1	WP_015907682.1		Mov34/MPN/PAD-1 family protein		31772536	ATHE_RS05935	411	136	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1280130	1280999	+						31772537	ATHE_RS05940	870		old_locus_tag=Athe_1188
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1280130	1280999	+	WP_015907683.1	WP_015907683.1		4Fe-4S dicluster domain-containing protein		31772537	ATHE_RS05940	870	289	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1281014	1281259	+						31772538	ATHE_RS05945	246		old_locus_tag=Athe_1189
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1281014	1281259	+	WP_015907684.1	WP_015907684.1		sulfurtransferase TusA family protein		31772538	ATHE_RS05945	246	81	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1281259	1282488	+						31772539	ATHE_RS05950	1230		old_locus_tag=Athe_1190
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1281259	1282488	+	WP_015907685.1	WP_015907685.1		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase		31772539	ATHE_RS05950	1230	409	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1282531	1284222	+						31772540	ATHE_RS05955	1692		old_locus_tag=Athe_1191
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1282531	1284222	+	WP_015907686.1	WP_015907686.1		FAD-binding protein		31772540	ATHE_RS05955	1692	563	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1284206	1284523	+						31772541	ATHE_RS05960	318		old_locus_tag=Athe_1192
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1284206	1284523	+	WP_013430461.1	WP_013430461.1		4Fe-4S dicluster domain-containing protein		31772541	ATHE_RS05960	318	105	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1284538	1285338	+						31772542	ATHE_RS05965	801		old_locus_tag=Athe_1193
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1284538	1285338	+	WP_015907687.1	WP_015907687.1		sulfate adenylyltransferase subunit 2		31772542	ATHE_RS05965	801	266	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1285367	1287061	+						31772543	ATHE_RS05970	1695		old_locus_tag=Athe_1194
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1285367	1287061	+	WP_015907688.1	WP_015907688.1		sulfate adenylyltransferase		31772543	ATHE_RS05970	1695	564	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1287286	1288470	+						31772544	ATHE_RS05975	1185		old_locus_tag=Athe_1195
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1287286	1288470	+	WP_015907689.1	WP_015907689.1		glutamyl-tRNA reductase		31772544	ATHE_RS05975	1185	394	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1288434	1289081	+						31772545	ATHE_RS05980	648		old_locus_tag=Athe_1196
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1288434	1289081	+	WP_015907690.1	WP_015907690.1		NAD(P)-dependent oxidoreductase		31772545	ATHE_RS05980	648	215	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1289114	1290331	+						31772546	ATHE_RS05985	1218		old_locus_tag=Athe_1197
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1289114	1290331	+	WP_015907691.1	WP_015907691.1		transposase		31772546	ATHE_RS05985	1218	405	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1290466	1291338	+						31772547	ATHE_RS05990	873		old_locus_tag=Athe_1198
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1290466	1291338	+	WP_015907692.1	WP_015907692.1		hydroxymethylbilane synthase		31772547	ATHE_RS05990	873	290	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1291388	1292863	+					cobA	31772548	ATHE_RS05995	1476		old_locus_tag=Athe_1199
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1291388	1292863	+	WP_015907693.1	WP_015907693.1		uroporphyrinogen-III C-methyltransferase	cobA	31772548	ATHE_RS05995	1476	491	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1292853	1293830	+						31772549	ATHE_RS06000	978		old_locus_tag=Athe_1200
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1292853	1293830	+	WP_015907694.1	WP_015907694.1		porphobilinogen synthase		31772549	ATHE_RS06000	978	325	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1293833	1295113	+					hemL	31772550	ATHE_RS06005	1281		old_locus_tag=Athe_1201
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1293833	1295113	+	WP_015907695.1	WP_015907695.1		glutamate-1-semialdehyde 2,1-aminomutase	hemL	31772550	ATHE_RS06005	1281	426	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1295246	1296076	+						31772551	ATHE_RS06010	831		old_locus_tag=Athe_1202
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1295246	1296076	+	WP_015907696.1	WP_015907696.1		TIGR00268 family protein		31772551	ATHE_RS06010	831	276	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1296301	1296837	+						31772552	ATHE_RS06015	537		old_locus_tag=Athe_1204
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1296301	1296837	+	WP_079504053.1	WP_079504053.1		translation initiation factor IF-3		31772552	ATHE_RS06015	537	178	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1296864	1297061	+						31772553	ATHE_RS06020	198		old_locus_tag=Athe_1205
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1296864	1297061	+	WP_013403406.1	WP_013403406.1		50S ribosomal protein L35		31772553	ATHE_RS06020	198	65	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1297094	1297453	+						31772554	ATHE_RS06025	360		old_locus_tag=Athe_1206
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1297094	1297453	+	WP_013430449.1	WP_013430449.1		50S ribosomal protein L20		31772554	ATHE_RS06025	360	119	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1297498	1298310	+						31772555	ATHE_RS06030	813		old_locus_tag=Athe_1207
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1297498	1298310	+	WP_015907699.1	WP_015907699.1		RNA methyltransferase		31772555	ATHE_RS06030	813	270	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1298382	1298636	+						31772556	ATHE_RS06035	255		old_locus_tag=Athe_1208
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1298382	1298636	+	WP_015907700.1	WP_015907700.1		IreB family regulatory phosphoprotein		31772556	ATHE_RS06035	255	84	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1298584	1300092	+						31772557	ATHE_RS06040	1509		old_locus_tag=Athe_1209
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1298584	1300092	+	WP_015907701.1	WP_015907701.1		hypothetical protein		31772557	ATHE_RS06040	1509	502	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1300079	1301026	+						31772558	ATHE_RS06045	948		old_locus_tag=Athe_1210
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1300079	1301026	+	WP_015907702.1	WP_015907702.1		aldo/keto reductase		31772558	ATHE_RS06045	948	315	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1301060	1301476	+						31772559	ATHE_RS06050	417		old_locus_tag=Athe_1211
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1301060	1301476	+	WP_015907703.1	WP_015907703.1		Holliday junction resolvase RuvX		31772559	ATHE_RS06050	417	138	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1301560	1302471	+						31772560	ATHE_RS06055	912		old_locus_tag=Athe_1212
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1301560	1302471	+	WP_015907704.1	WP_015907704.1		quinolinate synthase		31772560	ATHE_RS06055	912	303	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1302495	1304111	+					nadB	31772561	ATHE_RS06060	1617		old_locus_tag=Athe_1213
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1302495	1304111	+	WP_015907705.1	WP_015907705.1		L-aspartate oxidase	nadB	31772561	ATHE_RS06060	1617	538	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1304112	1304948	+					nadC	31772562	ATHE_RS06065	837		old_locus_tag=Athe_1214
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1304112	1304948	+	WP_015907706.1	WP_015907706.1		nicotinate-nucleotide diphosphorylase (carboxylating)	nadC	31772562	ATHE_RS06065	837	278	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1304971	1306902	+						31772563	ATHE_RS06070	1932		old_locus_tag=Athe_1215
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1304971	1306902	+	WP_015907707.1	WP_015907707.1		nitrate reductase		31772563	ATHE_RS06070	1932	643	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1306899	1307495	+						31772564	ATHE_RS06075	597		old_locus_tag=Athe_1216
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1306899	1307495	+	WP_015907708.1	WP_015907708.1		molybdenum cofactor guanylyltransferase		31772564	ATHE_RS06075	597	198	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1307458	1308054	+						31772565	ATHE_RS06080	597		old_locus_tag=Athe_1217
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1307458	1308054	+	WP_015907709.1	WP_015907709.1		NUDIX hydrolase		31772565	ATHE_RS06080	597	198	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1308076	1309245	+						31772566	ATHE_RS06085	1170		old_locus_tag=Athe_1218
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1308076	1309245	+	WP_015907710.1	WP_015907710.1		class I SAM-dependent rRNA methyltransferase		31772566	ATHE_RS06085	1170	389	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1309271	1310638	+						31772567	ATHE_RS06090	1368		old_locus_tag=Athe_1219
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1309271	1310638	+	WP_015907711.1	WP_015907711.1		methyltransferase domain-containing protein		31772567	ATHE_RS06090	1368	455	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1310641	1311342	+						31772568	ATHE_RS06095	702		old_locus_tag=Athe_1220
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1310641	1311342	+	WP_015907712.1	WP_015907712.1		rRNA pseudouridine synthase		31772568	ATHE_RS06095	702	233	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1311367	1311951	+						31772569	ATHE_RS06100	585		old_locus_tag=Athe_1221
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1311367	1311951	+	WP_015907713.1	WP_015907713.1		ECF transporter S component		31772569	ATHE_RS06100	585	194	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1311964	1312314	+						31772570	ATHE_RS06105	351		old_locus_tag=Athe_1222
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1311964	1312314	+	WP_015907714.1	WP_015907714.1		Asp23/Gls24 family envelope stress response protein		31772570	ATHE_RS06105	351	116	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1312336	1313976	+						31772571	ATHE_RS06110	1641		old_locus_tag=Athe_1223
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1312336	1313976	+	WP_015907715.1	WP_015907715.1		DAK2 domain-containing protein		31772571	ATHE_RS06110	1641	546	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1313984	1316023	+						31772572	ATHE_RS06115	2040		old_locus_tag=Athe_1224
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1313984	1316023	+	WP_015907716.1	WP_015907716.1		DNA helicase RecG		31772572	ATHE_RS06115	2040	679	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316121	1316318	+						31772573	ATHE_RS06120	198		old_locus_tag=Athe_1225
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316121	1316318	+	WP_015907717.1	WP_015907717.1		small acid-soluble spore protein		31772573	ATHE_RS06120	198	65	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316442	1316996	+					rsmD	31772574	ATHE_RS06125	555		old_locus_tag=Athe_1226
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316442	1316996	+	WP_015907718.1	WP_015907718.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	31772574	ATHE_RS06125	555	184	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316993	1317496	+						31772575	ATHE_RS06130	504		old_locus_tag=Athe_1227
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1316993	1317496	+	WP_015907719.1	WP_015907719.1		phosphopantetheine adenylyltransferase		31772575	ATHE_RS06130	504	167	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1317500	1317958	+						31772576	ATHE_RS06135	459		old_locus_tag=Athe_1228
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1317500	1317958	+	WP_013430429.1	WP_013430429.1		ATPase		31772576	ATHE_RS06135	459	152	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1317953	1318930	-						31772577	ATHE_RS06140	978		old_locus_tag=Athe_1229
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1317953	1318930	-	WP_015907720.1	WP_015907720.1		nucleoside recognition protein		31772577	ATHE_RS06140	978	325	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1318998	1319756	+						31772578	ATHE_RS06145	759		old_locus_tag=Athe_1230
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1318998	1319756	+	WP_015907721.1	WP_015907721.1		patatin		31772578	ATHE_RS06145	759	252	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1319745	1320947	-						31772579	ATHE_RS06150	1203		old_locus_tag=Athe_1231
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1319745	1320947	-	WP_015907722.1	WP_015907722.1		nucleotidyltransferase		31772579	ATHE_RS06150	1203	400	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1321136	1322281	+						31772580	ATHE_RS06155	1146		old_locus_tag=Athe_1232
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1321136	1322281	+	WP_015907723.1	WP_015907723.1		acyl-CoA dehydrogenase		31772580	ATHE_RS06155	1146	381	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1322315	1323103	+						31772581	ATHE_RS06160	789		old_locus_tag=Athe_1233
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1322315	1323103	+	WP_015907724.1	WP_015907724.1		electron transfer flavoprotein subunit beta/FixA family protein		31772581	ATHE_RS06160	789	262	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1323140	1324144	+						31772582	ATHE_RS06165	1005		old_locus_tag=Athe_1234
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1323140	1324144	+	WP_015907725.1	WP_015907725.1		electron transfer flavoprotein subunit alpha/FixB family protein		31772582	ATHE_RS06165	1005	334	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1324177	1325064	+						31772583	ATHE_RS06170	888		old_locus_tag=Athe_1235
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1324177	1325064	+	WP_015907726.1	WP_015907726.1		MBL fold metallo-hydrolase		31772583	ATHE_RS06170	888	295	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1325083	1325868	+						31772584	ATHE_RS06175	786		old_locus_tag=Athe_1236
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1325083	1325868	+	WP_015907727.1	WP_015907727.1		hypothetical protein		31772584	ATHE_RS06175	786	261	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1325913	1327022	+						31772585	ATHE_RS06180	1110		old_locus_tag=Athe_1237
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1325913	1327022	+	WP_015907728.1	WP_015907728.1		DegT/DnrJ/EryC1/StrS family aminotransferase		31772585	ATHE_RS06180	1110	369	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1327022	1328335	+						31772586	ATHE_RS06185	1314		old_locus_tag=Athe_1238
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1327022	1328335	+	WP_015907729.1	WP_015907729.1		nucleotide sugar dehydrogenase		31772586	ATHE_RS06185	1314	437	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1328364	1329488	+						31772587	ATHE_RS06190	1125		old_locus_tag=Athe_1239
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1328364	1329488	+	WP_015907730.1	WP_015907730.1		gfo/Idh/MocA family oxidoreductase		31772587	ATHE_RS06190	1125	374	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1329485	1330225	+						31772588	ATHE_RS06195	741		old_locus_tag=Athe_1240
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1329485	1330225	+	WP_015907731.1	WP_015907731.1		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase		31772588	ATHE_RS06195	741	246	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1330191	1331381	+						31772589	ATHE_RS06200	1191		old_locus_tag=Athe_1241
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1330191	1331381	+	WP_015907732.1	WP_015907732.1		O-antigen ligase domain-containing protein		31772589	ATHE_RS06200	1191	396	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1331365	1332648	+						31772590	ATHE_RS06205	1284		old_locus_tag=Athe_1242
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	1331365	1332648	+	WP_015907733.1	WP_015907733.1		O-antigen ligase domain-containing protein		31772590	ATHE_RS06205	1284	427	
